country,latitude,longitude,year,currency_crisis,inflation_crisis,stock_market_crash,sovereign_domestic_debt_crisis,sovereign_external_debt_crisis,banking_crisis,inflation,inflation_pos
"Belgium",50.8333,4,1876,0,0,0,0,0,0,16.023594,16.02359
"Brazil",-10,-55,1876,0,0,0,0,0,0,3.480589,3.480589
"Canada",60,-95,1876,0,0,0,0,0,0,0,0
"Chile",-30,-71,1876,0,0,0,0,0,0,.06620324,.0662032
"China",35,105,1876,0,0,0,0,0,0,6.6167291,6.616729
"Colombia",4,-72,1876,0,0,0,0,0,0,-5.11883,0
"Denmark",56,10,1876,0,0,0,0,0,0,1,1
"Egypt",27,30,1876,0,0,0,0,1,0,-10.874253,0
"Finland",64,26,1876,0,0,0,0,0,0,0,0
"France",46,2,1876,0,0,0,0,0,0,4.4280443,4.428044
"Germany",51,9,1876,0,0,1,0,0,0,-15.789474,0
"Greece",39,22,1876,0,0,0,0,1,0,-4.6555828,0
"India",20,77,1876,0,0,0,0,0,0,-.60079051,0
"Indonesia",-5,120,1876,0,0,0,0,0,0,-2.6845638,0
"Italy",42.8333,12.8333,1876,0,0,0,0,0,0,6.043956,6.043956
"Japan",36,138,1876,0,0,0,0,0,0,-16.308901,0
"Korea",37,127.5,1876,0,0,0,0,0,0,0,0
"Myanmar",22,98,1876,0,0,0,0,0,0,-5.7923497,0
"Netherlands",52.5,5.75,1876,0,0,0,0,0,0,-14.987311,0
"New Zealand",-41,174,1876,0,0,0,0,0,0,-2.3728814,0
"Norway",62,10,1876,0,0,0,0,0,0,-1.7670458,0
"Poland",52,20,1876,0,0,0,0,0,0,-1.0411745,0
"Portugal",39.5,-8,1876,0,0,0,0,0,0,1.2658228,1.265823
"Spain",40,-4,1876,0,0,0,0,0,0,-.79286422,0
"Sweden",62,15,1876,0,0,0,0,0,1,-.98048459,0
"Switzerland",47,8,1876,0,0,0,0,0,0,-1.245001,0
"Thailand",15,100,1876,0,0,0,0,0,0,-7.5329567,0
"Turkey",39,35,1876,0,0,0,0,1,0,-3.2200358,0
"United Kingdom",54,-2,1876,0,0,0,0,0,0,.19157088,.1915709
"United States",38,-97,1876,1,0,1,1,0,0,-2.2764524,0
"Uruguay",-33,-56,1876,0,0,0,0,1,0,-.77777778,0
"Venezuela",8,-66,1876,0,0,0,0,1,0,-15.95092,0
"Algeria",28,3,1877,0,1,0,0,0,0,29.116045,29.11604
"Argentina",-34,-64,1877,0,0,0,0,0,0,12,12
"Australia",-27,133,1877,0,0,0,0,0,0,1.3157895,1.315789
"Austria",47.3333,13.3333,1877,0,0,0,0,0,0,12.901088,12.90109
"Belgium",50.8333,4,1877,0,0,0,0,0,0,4.0139134,4.013913
"Brazil",-10,-55,1877,0,0,0,0,0,0,-3.3635188,0
"Canada",60,-95,1877,0,0,0,0,0,0,-3.7220844,0
"Chile",-30,-71,1877,0,0,0,0,0,0,2.2494211,2.249421
"China",35,105,1877,0,0,0,0,0,0,-5.7377049,0
"Colombia",4,-72,1877,0,0,0,0,0,0,0,0
"Denmark",56,10,1877,0,0,0,0,0,1,.99009901,.990099
"Egypt",27,30,1877,0,0,0,0,1,0,-.43741275,0
"Finland",64,26,1877,0,0,0,0,0,0,-3.1328321,0
"France",46,2,1877,0,0,0,0,0,0,1.590106,1.590106
"Germany",51,9,1877,0,0,1,0,0,0,20,20
"Greece",39,22,1877,0,0,0,0,1,0,18.926515,18.92652
"India",20,77,1877,0,1,0,0,0,0,29.187212,29.18721
"Indonesia",-5,120,1877,0,0,0,0,0,0,4.2364532,4.236453
"Italy",42.8333,12.8333,1877,0,0,0,0,0,0,3.626943,3.626943
"Japan",36,138,1877,0,0,0,0,0,0,3.1904911,3.190491
"Myanmar",22,98,1877,0,0,0,0,0,0,14.849188,14.84919
"Netherlands",52.5,5.75,1877,0,0,0,0,0,0,1.7992577,1.799258
"New Zealand",-41,174,1877,0,0,0,0,0,0,.69444444,.6944444
"Norway",62,10,1877,0,0,0,0,0,0,1.5535187,1.553519
"Poland",52,20,1877,0,1,0,0,0,0,-16.818554,0
"Portugal",39.5,-8,1877,0,0,0,0,0,0,13.75,13.75
"Spain",40,-4,1877,0,0,0,0,1,0,1.1988012,1.198801
"Sweden",62,15,1877,0,0,0,0,0,1,-1.2186994,0
"Switzerland",47,8,1877,0,0,0,0,0,0,-10.872523,0
"Thailand",15,100,1877,0,1,0,0,0,0,39.714868,39.71487
"Turkey",39,35,1877,0,0,0,0,1,0,2.7726433,2.772643
"United Kingdom",54,-2,1877,0,0,0,0,0,0,-.09560229,0
"United States",38,-97,1877,0,0,0,1,0,0,-2.320164,0
"Uruguay",-33,-56,1877,0,0,0,0,1,0,4.031355,4.031355
"Venezuela",8,-66,1877,0,0,0,0,1,0,15.328467,15.32847
"Algeria",28,3,1878,0,0,0,0,0,0,-1.4925373,0
"Argentina",-34,-64,1878,0,0,0,0,0,0,2.173913,2.173913
"Australia",-27,133,1878,0,0,0,0,0,0,-6.4935065,0
"Austria",47.3333,13.3333,1878,0,0,0,0,0,0,-12.35365,0
"Belgium",50.8333,4,1878,0,0,0,0,0,0,5.2552035,5.255204
"Brazil",-10,-55,1878,0,0,0,0,0,0,-3.6144578,0
"Canada",60,-95,1878,0,0,0,0,0,0,-1.9329897,0
"Chile",-30,-71,1878,0,0,0,0,0,0,5.4674863,5.467486
"China",35,105,1878,0,0,0,0,0,0,-.49689441,0
"Colombia",4,-72,1878,0,0,0,0,0,0,0,0
"Denmark",56,10,1878,0,0,0,0,0,0,-7.8431373,0
"Egypt",27,30,1878,0,0,0,0,1,0,-.51411479,0
"Finland",64,26,1878,0,0,0,0,0,0,-9.8318241,0
"France",46,2,1878,0,0,0,0,0,0,.52173913,.5217391
"Germany",51,9,1878,0,0,0,0,0,0,-10.38961,0
"Greece",39,22,1878,0,0,0,0,1,0,-8.0815894,0
"India",20,77,1878,0,1,0,0,0,0,7.4735287,7.473529
"Indonesia",-5,120,1878,0,0,0,0,0,0,21.550095,21.55009
"Italy",42.8333,12.8333,1878,0,0,0,0,0,0,-3,0
"Japan",36,138,1878,0,0,0,0,0,0,11.943013,11.94301
"Mexico",23,-102,1878,0,0,0,0,1,0,1.4457831,1.445783
"Myanmar",22,98,1878,0,1,0,0,0,0,27.777778,27.77778
"Netherlands",52.5,5.75,1878,0,0,0,0,0,0,-6.8796069,0
"New Zealand",-41,174,1878,0,0,0,0,0,0,1.3793103,1.37931
"Norway",62,10,1878,0,0,0,0,0,0,-9.9839227,0
"Poland",52,20,1878,0,0,0,0,0,0,1.5763447,1.576345
"Portugal",39.5,-8,1878,0,0,0,0,0,0,-1.0989011,0
"Spain",40,-4,1878,0,0,0,0,1,0,-1.875617,0
"Sweden",62,15,1878,0,0,0,0,0,1,-5.9855422,0
"Switzerland",47,8,1878,0,0,0,0,0,0,-1.7739196,0
"Thailand",15,100,1878,0,1,0,0,0,0,21.137026,21.13703
"Turkey",39,35,1878,0,0,0,0,1,0,-8.6330935,0
"United Kingdom",54,-2,1878,0,0,0,0,0,0,-2.9665072,0
"United States",38,-97,1878,0,0,0,1,0,0,-4.769627,0
"Uruguay",-33,-56,1878,0,0,0,0,1,0,1.0764263,1.076426
"Venezuela",8,-66,1878,0,0,0,0,1,0,-10.126582,0
"Algeria",28,3,1879,0,0,0,0,0,0,-16.831357,0
"Argentina",-34,-64,1879,0,0,0,0,0,0,5.1671733,5.167173
"Australia",-27,133,1879,0,0,0,0,0,0,4.1666667,4.166667
"Austria",47.3333,13.3333,1879,0,0,0,0,0,0,3.672635,3.672635
"Belgium",50.8333,4,1879,0,0,0,0,0,0,4.4602529,4.460253
"Brazil",-10,-55,1879,0,0,0,0,0,0,-7.3611111,0
"Canada",60,-95,1879,0,0,0,0,0,0,-.91984231,0
"Chile",-30,-71,1879,1,0,0,0,0,0,-5.0920245,0
"China",35,105,1879,0,0,0,0,0,0,.74906367,.7490637
"Colombia",4,-72,1879,0,0,0,0,0,0,0,0
"Denmark",56,10,1879,0,0,0,0,0,0,-6.3829787,0
"Egypt",27,30,1879,0,0,0,0,1,0,10.551536,10.55154
"Finland",64,26,1879,0,0,0,0,0,0,-7.1736011,0
"France",46,2,1879,0,0,0,0,0,0,-1.5570934,0
"Germany",51,9,1879,0,0,0,0,0,0,-2.739726,0
"Greece",39,22,1879,0,0,0,0,0,0,-6.3640774,0
"India",20,77,1879,0,0,0,0,0,0,-8.4316646,0
"Indonesia",-5,120,1879,0,0,0,0,0,0,-12.208398,0
"Italy",42.8333,12.8333,1879,0,0,0,0,0,0,-1.5463918,0
"Japan",36,138,1879,0,1,0,0,0,0,33.306255,33.30626
"Mexico",23,-102,1879,0,0,0,0,1,0,1.4251781,1.425178
"Myanmar",22,98,1879,0,0,0,0,0,0,3.5573123,3.557312
"Netherlands",52.5,5.75,1879,0,0,0,0,0,0,.67239765,.6723977
"New Zealand",-41,174,1879,0,0,0,0,0,0,-15.986395,0
"Norway",62,10,1879,0,0,0,0,0,0,-9.1234166,0
"Poland",52,20,1879,0,0,0,0,0,0,8.3027543,8.302754
"Portugal",39.5,-8,1879,0,0,0,0,0,0,-4.4444444,0
"Spain",40,-4,1879,0,0,0,0,1,0,5.2313883,5.231388
"Sweden",62,15,1879,0,0,0,0,0,1,-8.9706787,0
"Switzerland",47,8,1879,0,0,0,0,0,0,-2.9295945,0
"Thailand",15,100,1879,0,0,0,0,0,0,-23.345367,0
"Turkey",39,35,1879,0,0,0,0,1,0,3.7401575,3.740157
"United Kingdom",54,-2,1879,0,0,0,0,0,0,-4.5364892,0
"United States",38,-97,1879,0,0,0,1,0,0,0,0
"Uruguay",-33,-56,1879,0,0,0,0,0,0,7.2417465,7.241746
"Venezuela",8,-66,1879,0,0,0,0,1,0,-10.56338,0
"Algeria",28,3,1880,0,0,0,0,0,0,3.8811881,3.881188
"Argentina",-34,-64,1880,0,0,0,0,0,0,1.8786127,1.878613
"Australia",-27,133,1880,0,0,0,0,0,0,4,4
"Austria",47.3333,13.3333,1880,0,0,0,0,0,0,9.526076,9.526076
"Belgium",50.8333,4,1880,0,0,0,0,0,0,-5.4806438,0
"Brazil",-10,-55,1880,0,0,0,0,0,0,1.9490255,1.949026
"Canada",60,-95,1880,0,0,0,0,0,0,2.9177719,2.917772
"Chile",-30,-71,1880,0,0,0,0,1,0,6.3994829,6.399483
"China",35,105,1880,0,0,0,0,0,0,3.8413879,3.841388
"Colombia",4,-72,1880,0,0,0,0,1,0,0,0
"Denmark",56,10,1880,0,0,0,0,0,0,7.9545455,7.954545
"Egypt",27,30,1880,0,0,0,0,1,0,1.7848037,1.784804
"Finland",64,26,1880,0,0,0,0,0,0,11.746522,11.74652
"France",46,2,1880,0,0,0,0,0,0,2.8119508,2.811951
"Germany",51,9,1880,0,0,0,0,0,1,11.111111,11.11111
"Greece",39,22,1880,0,0,0,0,0,0,4.1322994,4.132299
"India",20,77,1880,0,0,0,0,0,0,-12.94883,0
"Indonesia",-5,120,1880,0,0,0,0,0,0,1.2400354,1.240035
"Italy",42.8333,12.8333,1880,0,0,0,0,0,0,3.6649215,3.664922
"Japan",36,138,1880,0,1,0,0,0,0,14.56429,14.56429
"Mexico",23,-102,1880,0,0,0,0,1,0,1.4051522,1.405152
"Myanmar",22,98,1880,0,0,0,0,0,0,-11.908397,0
"Netherlands",52.5,5.75,1880,0,0,0,0,0,0,-6.0027054,0
"New Zealand",-41,174,1880,0,0,0,0,0,0,4.048583,4.048583
"Norway",62,10,1880,0,0,0,0,0,0,7.4802956,7.480296
"Poland",52,20,1880,0,0,0,0,0,0,10.060526,10.06053
"Portugal",39.5,-8,1880,0,0,0,0,0,0,-6.9767442,0
"Spain",40,-4,1880,0,0,0,0,1,0,-3.250478,0
"Sweden",62,15,1880,0,0,0,0,0,0,7.61347,7.61347
"Switzerland",47,8,1880,0,0,0,0,0,0,7.8048353,7.804835
"Thailand",15,100,1880,0,0,0,0,0,0,-4.7095761,0
"Turkey",39,35,1880,0,0,0,0,1,0,.56925996,.5692599
"United Kingdom",54,-2,1880,0,0,0,0,0,0,2.0661157,2.066116
"United States",38,-97,1880,0,0,0,1,0,0,2.5042572,2.504257
"Uruguay",-33,-56,1880,0,0,0,0,0,0,-.39721946,0
"Venezuela",8,-66,1880,0,0,0,0,1,0,-7.0866142,0
"Algeria",28,3,1881,0,0,0,0,0,0,12.619138,12.61914
"Argentina",-34,-64,1881,0,0,0,0,0,0,-22.269504,0
"Australia",-27,133,1881,0,0,0,0,0,0,0,0
"Austria",47.3333,13.3333,1881,0,0,0,0,0,0,-1.3636364,0
"Belgium",50.8333,4,1881,0,0,0,0,0,0,3.9492597,3.94926
"Brazil",-10,-55,1881,0,0,0,0,0,0,1.9117647,1.911765
"Canada",60,-95,1881,0,0,0,0,0,0,3.8659794,3.865979
"Chile",-30,-71,1881,0,0,0,0,1,0,10.783718,10.78372
"China",35,105,1881,0,0,0,0,0,0,.8353222,.8353222
"Colombia",4,-72,1881,0,0,0,0,1,0,53.564547,53.56455
"Denmark",56,10,1881,0,0,0,0,0,0,2.1052632,2.105263
"Egypt",27,30,1881,0,0,0,0,0,0,-12.40815,0
"Finland",64,26,1881,0,0,0,0,0,0,5.8091286,5.809129
"France",46,2,1881,0,0,0,0,0,1,-1.025641,0
"Germany",51,9,1881,0,0,0,0,0,0,2.6315789,2.631579
"Greece",39,22,1881,0,0,0,0,0,0,.77360297,.773603
"India",20,77,1881,0,0,0,0,0,0,-9.4998563,0
"Indonesia",-5,120,1881,0,0,0,0,0,0,-1.2248469,0
"Italy",42.8333,12.8333,1881,0,0,0,0,0,0,-6.0606061,0
"Japan",36,138,1881,0,0,0,0,0,0,10.159574,10.15957
"Korea",37,127.5,1881,0,1,0,0,0,0,30.769231,30.76923
"Mexico",23,-102,1881,0,0,0,0,1,0,1.3856813,1.385681
"Myanmar",22,98,1881,0,0,0,0,0,0,-10.658579,0
"Netherlands",52.5,5.75,1881,0,0,0,0,0,0,6.7098399,6.70984
"New Zealand",-41,174,1881,0,0,0,0,0,0,-.38910506,0
"Norway",62,10,1881,0,0,0,0,0,0,-.36624767,0
"Poland",52,20,1881,0,0,0,0,0,0,-3.200954,0
"Portugal",39.5,-8,1881,0,0,0,0,0,0,2.5,2.5
"Spain",40,-4,1881,0,0,0,0,1,0,5.8300395,5.83004
"Sweden",62,15,1881,0,0,0,0,0,0,2.4489796,2.44898
"Switzerland",47,8,1881,0,0,0,0,0,0,-1.155607,0
"Thailand",15,100,1881,0,0,0,0,0,0,-10.708402,0
"Turkey",39,35,1881,0,0,0,0,1,0,-3.9622642,0
"United Kingdom",54,-2,1881,0,0,0,0,0,0,-1.3157895,0
"United States",38,-97,1881,0,0,0,1,0,0,0,0
"Uruguay",-33,-56,1881,0,0,0,0,0,0,-7.5772682,0
"Venezuela",8,-66,1881,0,0,0,0,1,0,2.5423729,2.542373
"Algeria",28,3,1882,0,0,0,0,0,0,-12.356127,0
"Argentina",-34,-64,1882,0,0,0,0,0,0,-7.4817518,0
"Australia",-27,133,1882,0,0,0,0,0,0,10.25641,10.25641
"Austria",47.3333,13.3333,1882,0,0,0,0,0,0,.92165899,.921659
"Belgium",50.8333,4,1882,0,0,0,0,0,0,-3.5531022,0
"Brazil",-10,-55,1882,0,0,0,0,0,0,-1.8759019,0
"Canada",60,-95,1882,0,0,0,0,0,0,4.5905707,4.590571
"Chile",-30,-71,1882,0,0,0,0,1,0,-.85001371,0
"China",35,105,1882,0,1,0,0,0,0,-7.8106509,0
"Colombia",4,-72,1882,0,1,0,0,1,0,-27.791719,0
"Denmark",56,10,1882,0,0,0,0,0,0,-1.0309278,0
"Egypt",27,30,1882,0,0,0,0,0,0,4.2326025,4.232603
"Finland",64,26,1882,0,0,0,0,0,0,-6.6666667,0
"France",46,2,1882,0,0,1,0,0,1,2.220e-14,2.22e-14
"Germany",51,9,1882,0,0,0,0,0,0,-5.1948052,0
"Greece",39,22,1882,0,0,0,0,0,0,3.2610288,3.261029
"India",20,77,1882,0,0,0,0,0,0,-2.1915198,0
"Indonesia",-5,120,1882,0,0,0,0,0,0,-5.0487157,0
"Italy",42.8333,12.8333,1882,0,0,0,0,0,0,-3.2258065,0
"Japan",36,138,1882,0,0,0,0,0,0,-6.9370674,0
"Mexico",23,-102,1882,0,0,0,0,1,0,1.3667426,1.366743
"Myanmar",22,98,1882,0,0,0,0,0,0,-4.5586809,0
"Netherlands",52.5,5.75,1882,0,0,0,0,0,0,.99460553,.9946055
"New Zealand",-41,174,1882,0,0,0,0,0,0,2.34375,2.34375
"Norway",62,10,1882,0,0,0,0,0,0,1.6543628,1.654363
"Poland",52,20,1882,0,0,0,0,0,0,-7.9341364,0
"Portugal",39.5,-8,1882,0,0,0,0,0,0,1.2195122,1.219512
"Spain",40,-4,1882,0,0,0,0,1,0,4.8552754,4.855276
"Sweden",62,15,1882,0,0,0,0,0,0,2.6458269,2.645827
"Switzerland",47,8,1882,0,0,0,0,0,0,-2.5915201,0
"Thailand",15,100,1882,0,0,0,0,0,0,3.3210332,3.321033
"Turkey",39,35,1882,0,0,0,0,0,0,-3.3398821,0
"United Kingdom",54,-2,1882,0,0,0,0,0,0,.20512821,.2051282
"United States",38,-97,1882,0,0,0,1,0,0,0,0
"Uruguay",-33,-56,1882,0,0,0,0,0,0,-.10787487,0
"Venezuela",8,-66,1882,0,0,0,0,0,0,3.3057851,3.305785
"Algeria",28,3,1883,0,0,0,0,0,0,-1.3904983,0
"Argentina",-34,-64,1883,0,0,0,0,0,0,-6.7061144,0
"Australia",-27,133,1883,0,0,0,0,0,0,-1.1627907,0
"Austria",47.3333,13.3333,1883,0,0,0,0,0,0,-1.0273973,0
"Belgium",50.8333,4,1883,0,0,0,0,0,0,5.9909353,5.990935
"Brazil",-10,-55,1883,0,0,0,0,0,0,-1.9117647,0
"Canada",60,-95,1883,0,0,0,0,0,0,-.83036773,0
"Chile",-30,-71,1883,0,0,0,0,1,0,-10.591814,0
"China",35,105,1883,0,0,0,0,0,1,.1283697,.1283697
"Colombia",4,-72,1883,0,0,0,0,1,0,0,0
"Denmark",56,10,1883,0,0,0,0,0,0,-5.2083333,0
"Egypt",27,30,1883,0,0,0,0,0,0,-2.2315712,0
"Finland",64,26,1883,0,0,0,0,0,0,-3.5014006,0
"France",46,2,1883,0,0,1,0,0,0,1.208981,1.208981
"Germany",51,9,1883,0,0,0,0,0,0,0,0
"Greece",39,22,1883,0,0,0,0,0,0,5.4335497,5.43355
"India",20,77,1883,0,0,0,0,0,0,.89300211,.8930021
"Indonesia",-5,120,1883,0,0,0,0,0,0,-9.3283582,0
"Italy",42.8333,12.8333,1883,0,0,0,0,0,0,-2.7777778,0
"Japan",36,138,1883,0,0,0,0,0,0,-14.078174,0
"Mexico",23,-102,1883,0,0,0,0,1,1,1.3483146,1.348315
"Myanmar",22,98,1883,0,0,0,0,0,0,9.7560976,9.756098
"Netherlands",52.5,5.75,1883,0,0,0,0,0,0,-15.13103,0
"New Zealand",-41,174,1883,0,0,0,0,0,0,-.76335878,0
"Norway",62,10,1883,0,0,0,0,0,0,-2.0795472,0
"Poland",52,20,1883,0,0,0,0,0,0,-2.0352399,0
"Portugal",39.5,-8,1883,0,0,0,0,0,0,-4.8192771,0
"Spain",40,-4,1883,0,0,1,0,0,0,-2.9385574,0
"Sweden",62,15,1883,0,0,0,0,0,0,-2.995621,0
"Switzerland",47,8,1883,0,0,0,0,0,0,-2.8556177,0
"Thailand",15,100,1883,1,0,0,0,0,0,9.1071429,9.107142
"Turkey",39,35,1883,0,0,0,0,0,0,-2.4390244,0
"United Kingdom",54,-2,1883,0,0,0,0,0,0,-2.220e-14,0
"United States",38,-97,1883,0,0,1,1,0,0,-1.6222027,0
"Uruguay",-33,-56,1883,0,0,0,0,0,0,5.399568,5.399568
"Venezuela",8,-66,1883,0,0,0,0,0,0,-.8,0
"Algeria",28,3,1884,0,0,0,0,0,0,-15.942029,0
"Argentina",-34,-64,1884,0,0,0,0,0,0,5.7082452,5.708245
"Australia",-27,133,1884,0,0,0,0,0,0,-2.3529412,0
"Austria",47.3333,13.3333,1884,0,0,0,0,0,0,-2.5374856,0
"Belgium",50.8333,4,1884,0,0,0,0,0,0,-7.4538453,0
"Brazil",-10,-55,1884,0,0,0,0,0,0,0,0
"Canada",60,-95,1884,0,0,0,0,0,0,-11.602871,0
"Chile",-30,-71,1884,0,0,0,0,0,0,2.1033096,2.10331
"China",35,105,1884,0,0,0,0,0,1,-5.2564103,0
"Colombia",4,-72,1884,0,0,0,0,1,0,-17.202433,0
"Denmark",56,10,1884,0,0,0,0,0,0,-2.1978022,0
"Egypt",27,30,1884,0,0,0,0,0,0,-.47708138,0
"Finland",64,26,1884,0,0,0,0,0,0,-1.161103,0
"France",46,2,1884,0,0,1,0,0,0,-2.9010239,0
"Germany",51,9,1884,0,0,0,0,0,0,-8,0
"Greece",39,22,1884,0,0,0,0,0,0,-10.360795,0
"India",20,77,1884,0,0,0,0,0,0,6.3405214,6.340521
"Indonesia",-5,120,1884,0,0,0,0,0,0,-22.016461,0
"Italy",42.8333,12.8333,1884,0,0,0,0,0,0,-1.7142857,0
"Japan",36,138,1884,0,0,0,0,0,0,-3.2608696,0
"Mexico",23,-102,1884,0,0,0,0,1,1,1.5521064,1.552106
"Myanmar",22,98,1884,0,0,0,0,0,0,-.27777778,0
"Netherlands",52.5,5.75,1884,0,0,0,0,0,0,-2.8026355,0
"New Zealand",-41,174,1884,0,0,0,0,0,0,-3.0769231,0
"Norway",62,10,1884,0,0,0,0,0,0,-2.5854199,0
"Poland",52,20,1884,0,0,0,0,0,0,8.1223503,8.122351
"Portugal",39.5,-8,1884,0,0,0,0,0,0,-7.5949367,0
"Spain",40,-4,1884,0,0,1,0,0,0,.4587156,.4587156
"Sweden",62,15,1884,0,0,0,0,0,0,-2.36996,0
"Switzerland",47,8,1884,0,0,0,0,0,0,8.5389875,8.538987
"Thailand",15,100,1884,0,0,0,0,0,0,-12.274959,0
"Turkey",39,35,1884,0,0,0,0,0,0,-1.4583333,0
"United Kingdom",54,-2,1884,0,0,0,0,0,0,-3.3776868,0
"United States",38,-97,1884,0,0,1,0,0,1,-2.4833615,0
"Uruguay",-33,-56,1884,0,0,0,0,0,0,.51229508,.5122951
"Venezuela",8,-66,1884,0,0,0,0,0,0,-3.2258065,0
"Argentina",-34,-64,1885,1,1,0,0,0,0,26,26
"Australia",-27,133,1885,0,0,0,0,0,0,1.2048193,1.204819
"Austria",47.3333,13.3333,1885,0,0,0,0,0,0,-4.7337278,0
"Belgium",50.8333,4,1885,0,0,0,0,0,0,-2.9779426,0
"Brazil",-10,-55,1885,1,0,0,0,0,0,-4.047976,0
"Canada",60,-95,1885,0,0,0,0,0,0,.94722598,.947226
"Chile",-30,-71,1885,1,0,0,0,0,0,.15146925,.1514692
"China",35,105,1885,0,0,0,0,0,0,2.8416779,2.841678
"Colombia",4,-72,1885,0,0,0,0,1,0,0,0
"Denmark",56,10,1885,0,0,0,0,0,1,-3.3707865,0
"Egypt",27,30,1885,0,0,0,0,0,0,-6.4385751,0
"Finland",64,26,1885,0,0,0,0,0,0,-6.1674009,0
"France",46,2,1885,0,0,1,0,0,0,-3.1634446,0
"Germany",51,9,1885,0,0,0,0,0,0,-5.5555556,0
"Greece",39,22,1885,0,0,0,0,0,0,-9.4907562,0
"India",20,77,1885,0,0,0,0,0,0,-1.1349879,0
"Indonesia",-5,120,1885,0,0,0,0,0,0,-7.5197889,0
"Italy",42.8333,12.8333,1885,0,0,0,0,0,0,2.3255814,2.325581
"Japan",36,138,1885,0,0,0,0,0,0,.04161465,.0416146
"Korea",37,127.5,1885,0,0,0,0,0,0,-15.079365,0
"Mexico",23,-102,1885,0,0,0,0,1,0,1.3100437,1.310044
"Myanmar",22,98,1885,0,0,0,0,0,0,-13.184773,0
"Netherlands",52.5,5.75,1885,0,0,0,0,0,0,-3.7737758,0
"New Zealand",-41,174,1885,0,0,0,0,0,0,-5.1587302,0
"Norway",62,10,1885,0,0,0,0,0,0,-6.0663396,0
"Poland",52,20,1885,0,0,0,0,0,0,-8.9103235,0
"Portugal",39.5,-8,1885,0,0,0,0,0,0,-4.109589,0
"Spain",40,-4,1885,0,0,0,0,0,0,-.3652968,0
"Sweden",62,15,1885,0,0,0,0,0,0,-3.6885246,0
"Switzerland",47,8,1885,0,0,0,0,0,0,4.3508091,4.350809
"Thailand",15,100,1885,0,0,0,0,0,0,5.7835821,5.783582
"Turkey",39,35,1885,0,0,0,0,0,0,-6.9767442,0
"United Kingdom",54,-2,1885,0,0,0,0,0,0,-3.4957627,0
"United States",38,-97,1885,0,0,1,0,0,0,-1.6909443,0
"Uruguay",-33,-56,1885,0,0,0,0,0,0,-15.086646,0
"Venezuela",8,-66,1885,0,0,0,0,0,0,-4.1666667,0
"Argentina",-34,-64,1886,0,0,0,0,0,0,-13.015873,0
"Australia",-27,133,1886,0,0,0,0,0,0,-3.5714286,0
"Austria",47.3333,13.3333,1886,0,0,0,0,0,0,-1.863354,0
"Belgium",50.8333,4,1886,0,0,0,0,0,0,9.3019167,9.301917
"Brazil",-10,-55,1886,0,0,0,0,0,0,-4.21875,0
"Canada",60,-95,1886,0,0,0,0,0,0,0,0
"Chile",-30,-71,1886,0,0,0,0,0,0,15.366001,15.366
"China",35,105,1886,0,1,0,0,0,0,9.0789474,9.078947
"Colombia",4,-72,1886,0,0,0,0,1,0,10.912907,10.91291
"Denmark",56,10,1886,0,0,0,0,0,0,-4.6511628,0
"Egypt",27,30,1886,0,0,0,0,0,0,3.6166365,3.616637
"Finland",64,26,1886,0,0,0,0,0,0,-9.2331768,0
"France",46,2,1886,0,0,1,0,0,0,-1.4519056,0
"Germany",51,9,1886,0,0,0,0,0,0,-5.7142857,0
"Greece",39,22,1886,0,0,0,0,0,0,9.4588228,9.458823
"India",20,77,1886,0,0,0,0,0,0,-3.1073014,0
"Indonesia",-5,120,1886,0,0,0,0,0,0,0,0
"Italy",42.8333,12.8333,1886,0,0,0,0,0,0,0,0
"Japan",36,138,1886,0,0,0,0,0,0,-11.813644,0
"Korea",37,127.5,1886,0,0,0,0,0,0,17.757009,17.75701
"Mexico",23,-102,1886,0,0,0,0,0,0,1.5086207,1.508621
"Myanmar",22,98,1886,0,0,0,0,0,0,6.4171123,6.417112
"Netherlands",52.5,5.75,1886,0,0,0,0,0,0,-3.9533172,0
"New Zealand",-41,174,1886,0,0,0,0,0,0,-1.2552301,0
"Norway",62,10,1886,0,0,0,0,0,0,-1.8163769,0
"Poland",52,20,1886,0,0,0,0,0,0,.5677026,.5677026
"Portugal",39.5,-8,1886,0,0,0,0,0,0,2.8571429,2.857143
"Spain",40,-4,1886,0,0,0,0,0,0,-3.8496792,0
"Sweden",62,15,1886,0,0,0,0,0,0,-6.0229133,0
"Switzerland",47,8,1886,0,0,0,0,0,0,3.2855844,3.285584
"Thailand",15,100,1886,0,0,0,0,0,0,13.227513,13.22751
"Turkey",39,35,1886,0,0,0,0,0,0,11.590909,11.59091
"United Kingdom",54,-2,1886,0,0,0,0,0,0,-.87815587,0
"United States",38,-97,1886,1,0,0,0,0,0,-2.5904051,0
"Uruguay",-33,-56,1886,0,0,0,0,0,0,-5.4021609,0
"Venezuela",8,-66,1886,0,0,0,0,0,0,6.9565217,6.956522
"Argentina",-34,-64,1887,0,0,0,0,0,0,-8.7591241,0
"Australia",-27,133,1887,0,0,0,0,0,0,0,0
"Austria",47.3333,13.3333,1887,0,0,0,0,0,0,-2.6582278,0
"Belgium",50.8333,4,1887,0,0,0,0,0,0,1.5384615,1.538462
"Brazil",-10,-55,1887,0,0,0,0,0,0,-2.1207178,0
"Canada",60,-95,1887,0,0,0,0,0,0,6.0321716,6.032172
"Chile",-30,-71,1887,0,0,0,0,0,0,.57682223,.5768222
